,date,ARPA,ANT,ALGO,ADA,ATOM,ATA,AR,AVA,AVAX,BTC,CELO,CELR,CKB,BLZ,CHR,DASH,BAND,BTG,CFX,CTXC,CVC,CTSI,CTK,FET,DGB,DCR,DOCK,DUSK,DOT,FIRO,EGLD,ETC,GTO,GTC,DATA,EOS,DENT,HIVE,DNT,KEEP,ELF,LTC,FTM,HOT,FIL,FLOW,KEY,KMD,JST,GRT,LINK,LSK,ICX,KSM,HBAR,LUNA,LTO,NEAR,LIT,IOTX,HNT,MATIC,IOST,IRIS,MDT,MASK,IOTA,ICP,NULS,NKN,NANO,OCEAN,ONE,OMG,OGN,MINA,QNT,RIF,RSR,TOMO,PAXG,SC,OXT,MTL,PUNDIX,VET,KLAY,RVN,SKL,SFP,XLM,TFUEL,SXP,THETA,POND,ONG,STMX,STRAX,TWT,DOGE,ETH,SOL,TRB,TRX,VTHO,XEC,XEM,VITE,COS,XRP,ZEC,WAVES,ZIL,IDEX,XTZ,COCOS,GALA,FIO,QTUM,GHST,ILV,BTT,MANA,WIN,NEO,WTC,STX,MBOX,NU,ENJ,ONT,ORN,TLM,PHA,ZEN,XMR,REQ,NMR,ROSE,POLY,POLS,SLP,WAN,STPT,ZRX,SYS,TVK,YGG,TORN,UTK,RLC,SAND,WAXP,COTI,VIDT,LPT
524,2021-10-16 10:45:00,391.45,212.6,307.21,744.89,503.95,183.7,263.9,331.32,1122.32,1444.02,636.09,330.43,253.48,312.47,407.87,223.92,318.71,126.5,474.1,200.14,515.54,167.38,214.78,357.77,180.55,153.81,139.12,292.82,1004.98,103.05,302.08,244.51,318.19,313.38,209.25,836.96,316.76,244.19,324.7,538.26,83.29,661.6,680.85,250.06,655.67,832.46,144.7,222.18,314.44,341.22,484.38,107.68,207.28,198.36,357.58,686.45,179.03,413.7,342.45,160.88,212.7,286.72,317.66,136.38,131.37,418.49,437.26,349.86,144.17,245.64,113.69,393.86,481.22,304.38,119.31,226.2,253.39,447.34,184.68,188.55,977.46,150.97,290.08,377.49,518.61,351.31,266.94,207.35,248.48,392.84,318.48,341.05,341.8,560.33,361.84,403.67,402.34,50.0,592.2,708.45,1119.45,713.13,278.35,434.97,156.33,305.33,318.03,158.27,132.85,723.55,204.42,523.19,159.67,440.77,285.62,179.08,188.61,136.29,206.49,65.56,231.6,349.68,259.03,232.79,260.97,231.03,289.75,414.25,375.2,274.58,380.72,310.3,412.02,702.92,127.83,317.36,75.73,50.0,262.32,298.93,229.67,677.6,57.45,265.7,295.82,105.04,221.46,255.18,132.34,291.12,294.52,551.76,363.42,293.66,191.11,88.06
525,2021-10-16 10:50:00,841.31,44.41,315.18,908.98,440.63,301.3,412.15,270.67,1357.39,1808.84,302.29,406.87,106.96,176.71,302.47,320.23,277.34,453.14,255.38,105.25,368.15,349.48,177.22,351.65,147.91,211.23,705.03,282.31,1346.66,110.69,452.94,615.23,103.58,559.42,197.8,567.88,534.49,596.94,292.3,422.85,213.87,453.78,690.72,364.58,693.11,594.46,222.32,135.27,576.75,267.61,472.47,129.79,260.72,289.04,250.11,691.16,236.41,435.35,141.49,204.41,127.12,521.13,228.29,494.55,136.15,197.54,336.35,447.68,711.28,241.74,150.4,596.9,341.67,433.95,345.54,466.26,402.62,431.29,156.45,255.67,488.47,228.98,256.06,321.24,364.74,348.23,187.78,360.52,294.53,525.22,370.42,204.87,415.86,678.81,517.18,333.0,300.15,240.55,600.02,562.83,1692.57,424.43,426.62,491.22,112.16,292.4,300.74,142.44,221.18,681.81,251.83,298.74,280.66,472.68,275.94,119.31,141.54,155.39,156.93,484.87,245.1,354.51,353.65,316.83,288.39,91.67,184.23,475.18,280.16,327.08,254.2,213.59,329.7,211.54,80.97,56.5,85.17,25.0,199.35,166.84,281.12,440.32,227.53,264.39,222.04,102.55,353.61,369.57,663.02,220.36,378.17,264.12,307.73,409.9,156.1,55.01
526,2021-10-16 10:55:00,233.2,64.9,292.18,998.49,302.29,258.62,158.06,252.28,1252.87,1638.76,401.0,380.36,147.69,139.04,437.58,634.27,149.07,286.83,378.96,322.86,501.19,268.26,213.48,558.43,122.66,110.12,227.27,237.1,849.48,109.81,930.87,419.3,108.75,274.05,104.13,611.94,318.72,192.06,306.6,312.03,68.99,440.25,753.97,359.2,825.8,604.6,159.89,146.37,367.89,258.8,838.49,150.11,219.8,91.45,590.63,455.98,153.53,501.27,97.58,217.67,134.87,639.42,372.11,74.76,239.95,207.6,351.22,355.22,245.99,220.33,263.51,218.47,429.7,388.75,233.25,680.81,823.69,98.3,288.6,210.21,580.25,274.49,251.51,442.7,149.93,481.63,338.9,240.98,456.78,310.79,244.01,156.03,369.75,475.64,361.12,496.91,170.33,220.96,398.3,999.15,981.21,359.12,238.27,374.97,136.87,451.13,396.5,183.79,182.79,899.77,759.13,448.53,192.54,143.74,603.53,68.67,188.23,611.13,241.86,64.47,167.86,284.49,336.21,383.98,460.36,78.68,135.0,320.03,408.14,229.3,206.04,290.72,331.92,436.37,90.08,727.81,139.78,inf,131.62,274.26,265.99,478.52,62.59,222.1,198.87,93.98,207.89,286.67,76.9,176.18,393.86,621.86,195.75,373.97,259.32,159.97
527,2021-10-16 11:00:00,385.85,153.89,276.68,1015.87,201.1,316.29,132.6,266.02,745.56,1140.93,226.1,421.22,136.14,137.47,643.9,358.8,234.9,147.49,477.66,228.04,209.71,125.18,283.4,486.28,133.51,123.38,77.27,339.28,1096.38,33.33,274.8,466.3,222.48,463.56,350.98,381.02,756.3,237.1,292.06,430.25,175.36,365.15,731.76,323.07,288.84,691.7,185.54,215.4,439.03,273.96,732.8,307.69,411.05,270.85,328.96,820.06,193.66,695.54,200.51,242.24,156.69,545.24,322.99,233.17,331.74,456.63,597.03,307.15,191.86,225.31,152.47,280.46,523.28,553.32,295.6,465.54,411.16,115.45,245.45,156.04,1403.08,214.78,441.31,166.92,266.72,359.09,207.57,165.34,236.76,728.86,336.39,110.7,383.76,334.21,292.51,496.82,170.6,26.3,400.82,610.37,1541.8,636.06,298.38,287.37,80.72,184.19,257.84,127.72,130.1,785.93,219.47,266.9,268.57,291.7,431.72,88.64,191.08,114.9,239.5,44.73,153.06,260.8,326.65,376.12,374.15,70.48,178.71,393.78,327.24,296.25,279.2,234.61,356.11,142.66,174.87,671.76,113.57,298.04,146.3,282.99,275.23,484.1,171.28,126.56,353.63,59.11,166.87,97.37,53.34,129.44,241.91,203.45,244.4,237.15,155.27,320.31
528,2021-10-16 11:05:00,507.65,180.19,413.01,953.52,125.69,90.86,273.94,188.91,809.93,1519.8,326.53,389.23,252.29,201.34,465.82,316.49,319.23,491.41,355.03,125.7,206.67,280.67,176.39,287.81,511.94,60.57,115.64,222.96,1110.95,83.86,284.36,377.2,290.26,152.61,186.77,774.61,386.7,150.53,274.11,327.48,141.96,711.36,541.99,367.84,938.88,489.66,241.41,168.94,745.01,264.79,595.65,186.0,146.0,640.09,349.79,791.01,180.01,678.51,196.87,242.09,337.49,542.85,199.63,185.91,439.63,320.6,735.36,397.09,41.91,186.75,194.59,141.0,652.36,624.78,174.33,490.92,311.6,61.71,317.12,318.97,89.31,291.06,417.8,282.0,306.68,490.19,189.62,299.62,303.63,613.02,618.5,406.38,457.57,352.37,507.75,494.01,284.14,126.84,421.8,820.54,2352.2,589.31,477.88,456.31,169.41,285.55,214.64,154.82,103.85,331.75,559.8,434.29,293.56,224.76,761.63,129.88,177.82,119.04,286.41,270.08,182.34,402.05,385.53,369.58,432.54,63.54,122.53,401.56,460.52,428.02,391.77,275.35,409.69,245.49,144.35,411.8,262.21,640.7,109.25,223.56,206.37,467.86,46.28,244.87,90.45,503.87,171.76,755.38,171.76,211.49,159.92,332.92,396.11,291.64,156.67,298.0
529,2021-10-16 11:10:00,288.56,50.89,505.09,948.86,272.1,441.5,117.36,173.15,693.19,844.45,553.96,602.09,106.55,178.85,718.77,288.53,187.01,486.13,355.57,80.33,195.7,548.94,160.36,229.11,194.81,41.19,171.8,234.92,933.52,76.47,269.17,326.5,212.99,257.24,191.11,559.34,532.96,141.13,257.82,401.55,395.51,1144.3,810.09,208.46,630.25,621.12,551.99,148.64,794.97,376.15,834.17,153.89,186.57,295.13,242.28,704.04,175.82,450.51,252.8,204.14,140.56,570.45,505.77,360.7,196.04,215.99,239.29,522.66,161.24,234.98,158.24,292.4,556.46,460.9,158.97,544.39,371.36,50.0,220.86,182.82,33.33,92.23,481.51,176.39,92.8,374.03,281.94,213.72,322.87,583.1,392.84,142.37,467.3,260.29,371.42,210.23,258.23,252.99,302.82,617.35,2092.54,538.17,257.32,444.6,209.45,248.24,323.53,446.2,187.17,913.38,558.43,189.26,246.02,369.53,485.08,90.84,190.03,144.68,187.06,281.22,323.13,403.85,635.46,238.32,179.2,132.42,245.03,396.75,548.59,559.29,246.06,423.88,337.16,242.7,69.11,297.16,512.46,100.0,355.38,168.47,229.12,397.21,156.55,281.36,152.47,176.22,99.49,251.06,1343.03,98.19,213.03,459.71,299.93,365.31,175.56,425.35
530,2021-10-16 11:15:00,249.96,60.15,384.35,688.11,375.49,324.34,211.89,215.07,488.37,832.72,351.81,263.23,128.98,136.96,505.5,144.63,308.13,784.73,421.2,248.15,326.51,146.9,316.47,362.0,170.57,56.62,153.75,249.6,858.54,166.25,1144.46,464.29,178.07,335.86,109.7,593.15,497.65,193.07,264.19,469.01,93.56,1543.89,586.78,300.36,820.78,359.16,91.36,124.13,689.4,583.71,680.64,61.3,479.23,280.58,260.0,575.91,248.94,426.86,117.15,206.37,189.55,608.86,354.73,204.86,316.56,281.9,342.36,564.93,163.19,191.48,365.46,163.55,679.72,456.86,236.7,160.81,805.48,100.0,224.43,156.59,162.7,126.94,260.25,365.23,178.56,305.61,184.45,345.06,299.74,176.3,191.31,419.53,325.4,250.49,991.94,359.92,259.88,82.78,452.72,676.98,1212.28,762.03,392.53,465.37,160.99,190.13,531.31,244.91,332.22,274.37,504.56,286.39,246.02,398.89,1030.63,43.18,207.36,155.31,215.92,136.87,199.46,243.86,326.29,448.91,334.21,142.75,146.35,411.4,499.44,329.68,281.52,186.64,503.14,226.96,304.95,599.5,245.35,100.11,184.71,162.23,278.43,536.75,74.11,163.2,214.22,139.04,131.94,172.56,38.08,171.09,323.46,335.49,446.71,352.89,383.3,696.09
531,2021-10-16 11:20:00,177.05,63.67,458.36,1210.25,461.63,139.92,236.0,319.37,255.61,1221.62,476.46,286.36,88.84,153.8,752.94,625.8,339.13,181.83,306.41,108.76,169.87,162.62,127.32,513.3,167.63,33.33,276.67,165.88,913.31,108.08,626.68,366.25,128.49,211.6,296.5,746.08,694.57,66.36,205.23,486.79,156.01,1283.34,616.93,269.71,939.86,335.15,98.69,90.69,2044.47,285.91,752.17,75.22,113.42,334.63,312.48,616.59,721.53,287.63,204.57,268.37,314.97,659.72,323.56,217.38,219.09,284.03,303.05,640.19,81.35,215.71,264.72,208.6,495.45,388.66,294.3,299.59,140.45,100.0,826.05,220.78,1796.39,368.64,406.51,180.34,187.49,238.57,167.56,178.39,253.1,222.42,261.13,213.72,554.59,486.05,402.92,286.22,227.05,240.61,459.71,822.89,1602.8,684.18,236.02,344.33,153.19,138.0,144.32,500.28,129.79,980.54,377.08,299.8,178.2,600.09,662.91,59.11,172.4,103.79,342.66,150.19,205.03,538.88,284.59,279.32,237.87,142.39,342.66,208.02,520.27,440.86,389.64,201.97,280.47,270.27,232.64,868.47,167.86,100.0,376.44,290.05,252.32,363.13,183.31,261.55,189.7,89.84,217.68,194.1,197.45,280.42,165.17,531.19,424.85,427.13,241.23,110.78
532,2021-10-16 11:25:00,492.49,132.69,391.54,722.82,439.33,168.81,141.6,200.76,313.49,1113.25,644.3,310.04,168.74,174.71,315.22,560.6,258.59,91.45,199.58,434.19,317.9,226.12,147.57,414.85,275.63,38.92,247.85,254.14,1086.41,220.56,591.95,416.23,321.72,223.98,226.96,277.93,377.53,366.22,512.35,351.88,286.51,590.67,561.05,376.4,471.04,674.93,117.55,142.52,1019.05,271.96,1472.9,196.16,145.18,259.76,820.31,489.35,108.11,380.16,134.0,213.51,207.79,450.25,223.79,130.78,186.84,222.21,299.62,697.97,166.47,216.55,162.1,188.97,558.13,259.79,161.95,390.93,311.79,32.4,150.92,238.33,451.04,347.53,442.79,237.4,284.82,296.44,277.88,326.92,227.15,387.71,230.79,290.39,354.25,371.81,402.41,214.53,427.85,218.31,330.1,656.25,1608.17,531.46,358.08,449.35,124.13,182.52,287.21,130.27,251.2,938.18,228.02,366.85,170.58,239.84,327.15,209.73,153.81,192.98,273.23,152.19,131.73,394.04,275.16,259.46,372.02,143.56,226.3,420.48,461.81,252.27,921.78,95.27,417.13,208.77,369.48,730.9,100.88,773.06,151.94,387.59,304.53,424.28,61.74,182.95,190.01,36.57,267.04,529.38,65.26,518.38,166.0,231.13,107.17,465.06,192.64,72.26
533,2021-10-16 11:30:00,363.72,108.38,156.25,303.39,504.87,168.85,297.3,521.66,593.64,924.98,266.65,306.02,105.85,201.11,467.17,240.64,335.58,87.03,302.76,91.26,193.37,700.52,228.02,444.96,166.8,111.2,61.57,136.64,810.39,52.33,641.83,457.29,285.97,275.76,248.12,924.85,382.44,235.97,285.89,490.67,143.82,450.13,645.04,360.98,1038.5,504.15,205.86,148.53,1623.34,305.13,2068.07,537.98,320.11,204.26,391.0,528.07,187.45,380.8,235.97,172.72,229.58,468.57,303.56,154.44,80.13,321.49,559.8,500.93,293.11,259.72,499.08,459.84,429.2,298.34,259.41,464.92,150.82,51.77,613.11,283.1,773.65,167.69,303.25,133.39,222.29,303.9,193.88,577.19,368.49,363.23,398.11,204.78,442.18,410.86,343.98,256.94,276.3,464.25,384.16,618.09,1813.69,605.49,446.9,312.34,45.27,142.0,147.25,90.9,146.93,930.99,642.23,274.91,216.57,357.57,481.07,215.97,228.02,254.87,247.12,161.15,829.75,552.93,308.74,263.85,559.98,66.99,368.89,241.11,414.97,267.49,332.19,140.79,382.2,184.3,261.82,161.49,123.81,inf,106.81,257.73,234.39,374.41,117.03,294.09,125.24,150.74,200.92,385.41,728.16,76.2,318.07,394.75,493.21,332.66,175.9,124.18
534,2021-10-16 11:35:00,448.24,45.82,169.87,267.69,329.64,231.48,388.21,140.72,846.19,1015.43,413.33,322.13,141.87,334.33,292.48,246.72,219.13,382.84,588.42,314.75,411.64,334.63,194.33,658.61,113.26,35.39,108.68,175.79,1227.06,264.1,940.15,511.16,168.43,173.49,260.59,633.18,411.23,209.36,312.89,619.08,29.38,522.06,813.38,232.15,896.4,1204.72,99.41,51.79,754.44,292.14,1172.73,135.81,243.37,407.99,379.61,804.08,273.64,482.8,291.02,229.81,87.73,812.4,469.17,255.66,201.1,220.49,165.1,834.95,284.63,280.45,138.81,169.58,621.49,394.22,380.64,528.34,192.98,61.28,240.45,155.18,78.85,474.87,125.77,195.32,66.11,341.86,198.89,209.26,325.83,453.54,222.74,78.62,433.64,350.56,397.68,300.62,495.38,249.0,346.61,513.47,2019.76,628.99,413.1,458.97,69.56,135.58,129.24,98.83,98.83,807.5,540.14,342.07,249.42,277.1,481.21,58.06,198.74,137.34,172.3,113.63,167.92,333.23,224.55,314.61,339.38,54.52,191.19,390.32,427.45,415.16,303.49,355.53,466.39,533.95,99.73,448.1,65.95,223.92,181.27,228.36,331.22,531.0,75.62,172.45,137.55,90.82,324.07,300.66,95.77,106.4,238.99,471.27,355.8,474.92,302.76,158.36
535,2021-10-16 11:40:00,307.92,489.09,195.81,656.75,321.28,162.06,173.68,87.34,410.72,886.5,233.79,531.11,227.92,143.5,368.77,255.52,261.81,136.43,479.01,120.97,187.7,267.52,292.2,494.38,154.76,207.68,30.6,183.07,773.16,83.94,412.12,518.05,191.63,285.8,170.58,531.41,306.3,418.56,353.11,422.22,90.79,419.81,644.17,325.22,550.68,690.22,161.5,460.74,796.1,316.78,684.54,181.19,170.48,191.38,243.94,925.57,508.56,390.67,268.5,407.14,169.84,589.12,190.17,168.99,375.88,393.63,392.66,508.24,57.79,253.39,125.67,137.29,624.59,313.04,277.15,374.56,575.65,100.0,688.23,584.84,499.77,93.93,358.65,136.06,193.59,284.19,149.78,306.25,300.83,450.64,517.96,218.41,340.55,522.66,228.56,226.62,189.47,264.41,477.26,454.49,1783.53,489.72,304.01,643.38,75.88,141.71,460.26,138.54,101.62,850.59,297.91,284.46,393.68,303.53,373.85,69.33,190.24,105.94,379.97,33.33,135.03,441.71,62.95,257.35,460.06,258.5,211.26,391.22,383.85,445.71,273.29,100.06,442.83,353.35,168.61,355.63,47.51,103.77,92.17,253.21,363.81,372.55,62.38,279.45,93.24,117.67,171.48,388.53,84.06,101.1,440.34,536.96,293.49,301.39,252.7,77.8
536,2021-10-16 11:45:00,255.67,151.93,234.02,777.25,438.07,128.15,169.31,217.28,401.3,1506.18,199.03,511.26,200.87,131.24,408.06,130.22,188.24,144.63,266.6,141.21,332.6,458.01,190.82,574.92,260.83,134.12,115.04,237.99,1154.54,147.66,344.08,504.35,110.18,358.76,83.32,633.92,555.53,128.48,275.76,367.98,113.74,508.3,713.08,350.32,680.15,491.94,132.74,186.4,780.13,236.55,1187.55,92.44,183.62,254.26,149.92,634.74,104.38,259.73,219.05,225.24,164.11,487.7,247.91,96.86,97.04,374.65,349.06,563.73,109.85,271.16,152.25,409.77,602.99,258.13,331.7,179.09,943.74,173.27,470.02,138.04,620.08,241.47,394.2,340.08,406.91,275.32,272.7,159.56,298.2,787.6,315.65,142.71,324.25,210.85,289.23,150.84,265.5,328.01,323.61,1100.47,1704.43,589.37,184.08,420.18,107.66,142.05,207.68,70.94,125.48,699.36,477.04,215.33,272.39,245.8,456.11,54.01,195.99,135.03,337.51,222.43,431.82,514.2,251.19,264.44,480.72,233.42,106.19,457.46,431.67,364.64,281.95,69.04,495.36,359.71,59.5,355.9,128.3,79.83,144.57,300.91,387.49,522.68,40.22,108.95,133.21,32.81,257.27,235.95,770.76,95.05,191.45,677.17,856.01,401.18,310.4,324.6
537,2021-10-16 11:50:00,268.13,555.26,379.63,1106.68,420.21,152.72,194.01,451.06,439.55,1479.57,545.49,295.54,123.44,288.88,378.92,301.8,289.14,764.25,421.58,159.91,320.85,232.43,150.65,716.26,451.14,47.78,113.86,194.68,1350.58,77.98,292.24,614.79,63.54,341.37,216.23,717.47,347.82,163.43,216.12,290.55,167.14,646.04,655.4,330.34,942.13,700.72,112.06,202.79,915.32,340.5,963.08,107.51,185.16,137.61,441.96,569.15,308.82,401.06,273.98,258.64,588.61,494.07,226.19,277.61,166.22,421.77,287.32,567.17,49.49,223.07,179.66,271.14,516.06,337.42,311.14,291.43,240.19,140.3,220.72,398.65,590.01,257.44,398.49,184.87,464.06,266.73,210.74,213.61,248.11,392.99,364.66,201.7,212.0,188.67,314.5,296.65,293.54,90.81,168.81,825.4,1902.37,563.79,151.27,517.21,121.61,195.93,190.15,174.46,182.85,1051.25,745.7,265.09,253.3,225.3,521.28,153.76,230.1,155.03,335.58,75.89,385.3,564.55,223.18,257.06,483.32,188.41,231.83,312.04,455.58,519.49,293.48,234.22,347.89,233.37,259.19,452.09,175.59,inf,95.96,142.3,369.55,718.38,64.2,320.26,117.04,62.64,321.83,173.03,257.38,141.9,407.92,580.75,465.21,479.12,279.8,154.95
538,2021-10-16 11:55:00,244.95,199.84,362.29,1010.62,428.21,151.15,157.74,190.98,312.66,2241.45,418.19,335.94,177.23,339.32,536.1,250.1,215.62,87.4,375.11,130.0,230.29,311.44,282.08,510.38,341.23,106.04,108.81,232.39,1007.22,105.21,442.87,416.3,226.44,220.46,168.78,610.99,436.85,263.2,308.02,301.19,113.15,779.32,728.82,306.49,1038.41,709.76,151.36,508.05,909.96,256.47,1567.75,62.82,205.41,346.67,373.32,1024.83,156.99,389.19,108.39,327.96,128.48,547.72,204.55,135.65,111.2,263.48,347.09,279.51,73.86,176.87,661.51,379.21,503.22,269.27,283.41,278.83,458.35,25.0,552.61,176.93,252.81,229.1,488.54,408.5,240.77,646.45,198.53,194.69,272.0,505.43,200.49,488.3,278.77,189.56,220.37,330.07,424.42,65.64,369.8,638.11,571.49,619.64,446.62,820.63,168.5,240.63,238.47,172.07,91.81,958.89,1021.65,331.5,355.95,208.22,452.84,56.86,363.09,341.04,268.72,187.06,971.53,149.84,147.85,338.4,448.05,137.56,431.83,624.87,470.19,360.32,470.39,214.19,420.38,164.47,420.69,216.56,95.64,96.84,175.01,148.89,382.62,512.0,89.94,115.21,145.81,178.41,273.64,215.71,207.95,210.01,146.71,488.03,492.96,417.1,287.34,94.45
539,2021-10-16 12:00:00,399.43,325.51,131.46,1401.0,495.52,147.49,90.58,213.62,204.09,1783.93,244.51,261.17,281.23,535.77,630.43,265.83,202.65,102.53,296.27,344.07,270.1,880.0,174.87,590.06,222.01,67.97,204.96,155.87,1376.34,287.98,486.82,425.81,131.84,448.79,192.46,881.03,469.96,286.64,326.41,396.82,181.57,880.57,727.0,506.86,893.66,686.59,158.08,156.56,417.22,304.07,760.63,179.58,213.14,103.51,334.95,987.89,355.2,545.39,321.85,411.83,243.67,529.09,352.52,138.71,638.72,200.14,325.08,394.29,88.7,254.42,510.66,382.13,349.78,538.84,235.05,361.79,425.63,113.81,536.51,316.91,1015.31,230.69,522.21,356.5,190.03,388.91,164.24,252.42,362.25,396.03,199.17,280.91,294.12,292.99,534.96,279.37,380.43,216.76,665.32,826.44,815.6,560.48,296.05,501.05,120.47,159.61,296.25,259.9,198.13,789.05,499.72,409.51,309.83,157.5,583.9,81.81,228.92,117.16,261.13,59.45,586.67,404.6,113.21,298.95,433.34,169.37,323.26,540.29,358.34,302.68,352.39,238.54,405.62,150.92,148.82,513.42,54.32,381.13,196.49,136.28,438.12,609.69,57.26,214.94,304.42,226.06,193.2,297.45,142.53,310.81,275.61,619.53,753.94,221.21,261.78,238.36
540,2021-10-16 12:05:00,279.23,701.62,178.99,833.04,595.98,110.57,375.6,127.17,592.05,1364.7,663.29,367.64,196.7,270.88,439.18,369.26,116.77,392.69,333.38,103.91,329.71,92.4,99.86,369.34,139.84,116.82,215.19,208.4,1631.95,119.15,600.84,541.16,179.57,385.66,308.94,1250.37,402.2,265.0,235.53,417.8,200.47,866.91,627.64,349.24,989.64,809.67,115.43,121.05,534.79,325.4,733.95,126.34,308.38,769.53,401.71,1250.16,121.05,440.94,189.1,245.5,151.36,428.6,314.17,148.03,115.97,397.34,446.12,502.44,42.22,200.17,147.41,152.5,370.79,475.47,321.06,346.34,381.41,52.96,257.38,178.93,134.99,238.31,457.47,244.92,100.95,380.97,230.34,165.76,336.99,755.33,240.42,126.15,353.37,452.96,480.17,214.33,335.22,748.04,306.3,837.36,1111.11,745.42,202.18,486.91,92.25,214.05,199.75,132.89,150.15,766.07,321.62,273.36,227.19,277.96,309.33,73.53,183.09,136.41,295.65,73.98,859.21,521.85,456.91,338.74,236.22,84.98,246.49,363.24,355.1,332.52,275.72,191.87,489.1,133.79,133.03,318.35,48.42,100.0,152.0,123.24,268.6,463.6,33.04,355.89,202.49,70.87,153.83,348.12,196.28,182.08,272.21,619.84,203.76,286.07,321.12,417.85
541,2021-10-16 12:10:00,369.96,153.5,340.35,954.6,409.25,446.14,471.49,135.44,1034.33,1271.71,351.64,536.5,340.37,468.34,261.91,411.36,265.85,71.18,376.0,243.56,144.77,146.75,112.09,386.27,117.54,64.87,341.55,156.99,1027.58,19.48,298.77,508.11,112.56,295.34,251.74,701.07,542.35,349.61,394.83,450.34,208.47,797.05,731.48,253.87,776.26,1192.93,221.48,134.51,511.09,329.58,591.85,72.22,362.18,220.48,268.57,982.25,206.72,368.68,243.58,264.26,164.3,377.1,450.83,151.26,119.89,319.28,295.09,559.85,78.42,215.86,247.13,202.37,490.04,364.23,288.27,278.73,291.99,inf,570.83,368.97,1155.52,470.08,328.3,249.11,228.68,180.61,345.9,340.78,331.69,287.54,269.39,281.61,341.08,267.6,433.09,108.91,287.67,75.35,369.83,485.26,1151.23,784.58,318.95,613.52,167.75,317.5,161.75,170.68,161.71,964.81,843.09,455.64,260.9,170.07,260.52,61.71,287.41,162.91,310.14,145.21,223.38,273.31,239.75,318.98,449.2,202.13,346.06,547.47,578.58,447.01,210.8,227.93,329.1,231.52,206.62,565.99,336.09,73.45,176.58,323.56,332.14,389.18,86.93,305.68,314.05,260.85,198.86,153.49,114.42,260.73,194.43,561.49,566.32,339.66,193.27,312.88
542,2021-10-16 12:15:00,329.35,135.06,233.19,593.1,444.47,166.56,239.94,132.2,1125.48,1309.87,197.48,343.7,235.64,174.1,363.86,514.1,155.68,188.96,420.66,211.61,187.17,525.51,123.43,244.02,213.28,436.1,517.52,119.35,1391.91,100.22,843.77,645.58,284.06,315.99,241.71,143.2,554.54,320.18,382.49,374.48,265.12,802.57,692.23,286.24,422.64,826.29,61.49,92.62,688.46,243.72,210.28,178.93,707.61,258.16,495.81,710.19,276.3,685.54,228.93,315.22,208.94,426.41,263.89,298.42,192.28,414.52,806.16,415.71,190.1,229.09,213.88,218.22,567.51,290.25,223.7,265.55,219.01,inf,119.91,245.85,1116.17,365.71,464.71,251.41,288.65,188.49,145.23,316.66,372.66,508.55,314.41,145.45,437.38,296.1,624.15,213.97,360.95,148.32,362.57,405.58,1388.41,611.17,413.14,542.73,251.79,293.51,334.67,725.49,168.56,344.13,519.17,379.93,299.61,206.04,334.68,151.54,189.18,135.16,261.72,3887.45,203.53,336.71,114.67,263.91,677.89,313.26,958.75,270.47,384.28,378.08,329.87,140.54,345.48,190.13,183.92,588.39,210.45,73.02,319.38,215.38,380.74,406.88,124.78,201.01,208.57,148.52,96.76,302.52,97.33,360.8,212.17,336.68,351.3,238.6,164.83,190.6
543,2021-10-16 12:20:00,202.32,348.65,490.95,491.43,379.48,153.19,254.91,332.28,370.85,1263.52,233.46,404.71,169.6,300.83,357.44,301.03,138.04,154.14,486.05,262.5,326.97,400.81,133.7,346.91,118.98,12.13,216.14,232.78,1197.24,61.29,655.08,228.76,80.67,328.16,256.88,336.15,458.75,118.69,189.77,275.01,382.14,775.37,861.2,259.02,614.35,488.45,127.85,95.41,438.84,329.27,340.63,95.48,277.56,315.92,533.81,787.77,124.05,529.64,211.68,430.88,335.03,391.82,815.22,214.18,302.02,426.29,447.0,518.17,120.89,235.05,102.27,348.48,452.44,442.47,212.83,290.85,450.96,56.78,144.77,388.78,116.81,410.03,542.76,78.21,297.47,414.67,145.14,297.32,215.62,602.21,423.46,200.7,297.63,380.18,234.09,257.12,271.32,41.3,338.05,1019.06,1526.44,242.27,339.02,560.55,190.65,222.51,274.01,311.59,198.49,782.36,303.83,196.3,277.23,366.16,520.69,226.76,362.8,180.85,356.54,37.18,155.1,485.46,256.09,349.31,751.66,194.96,297.87,536.22,443.72,382.22,440.29,171.91,427.29,301.91,90.27,561.01,251.26,430.13,199.51,146.99,436.29,538.49,167.21,373.4,249.56,334.85,109.39,344.44,73.64,105.4,209.82,200.75,360.57,317.01,202.9,451.45
